age,job,marital,education,default,balance,housing,loan,contact,day,month,duration, campaign,pdays,previous,poutcome,y
51,"JobCat3","married","primary","no",1203,"yes","yes","telephone",13,"may",0,4,350,7,"failure",?
36,"JobCat9","single","tertiary","no",69,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
34,"JobCat3","married","primary","no",2040,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
33,"JobCat1","single","secondary","no",-122,"yes","yes","cellular",13,"may",0,5,-1,0,"unknown",?
45,"JobCat11","married","secondary","no",358,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
34,"JobCat3","married","primary","no",38,"yes","yes","cellular",13,"may",0,2,335,1,"other",?
37,"JobCat3","married","secondary","no",0,"yes","no","cellular",13,"may",0,3,176,2,"failure",?
25,"JobCat6","single","tertiary","no",205,"no","no","cellular",13,"may",0,3,-1,0,"unknown",?
33,"JobCat3","married","primary","no",298,"yes","no","cellular",13,"may",0,2,370,2,"failure",?
31,"JobCat9","married","secondary","no",668,"yes","yes","cellular",13,"may",0,2,173,4,"other",?
55,"JobCat9","married","tertiary","no",639,"yes","no","telephone",13,"may",0,5,370,3,"other",?
36,"JobCat3","married","primary","no",4406,"yes","no","telephone",13,"may",0,2,-1,0,"unknown",?
29,"JobCat7","single","secondary","no",1510,"yes","no","cellular",13,"may",0,4,176,1,"failure",?
44,"JobCat7","married","secondary","no",4837,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
41,"JobCat6","married","tertiary","no",1204,"yes","yes","cellular",13,"may",0,2,-1,0,"unknown",?
33,"JobCat3","single","unknown","no",597,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
27,"JobCat3","single","primary","no",1768,"yes","no","cellular",13,"may",0,3,344,1,"other",?
33,"JobCat9","married","secondary","no",-255,"yes","no","cellular",13,"may",0,3,265,2,"failure",?
42,"JobCat7","divorced","secondary","no",83,"no","no","cellular",13,"may",0,5,358,6,"failure",?
30,"JobCat9","married","tertiary","no",396,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
25,"JobCat5","single","secondary","no",89,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
33,"JobCat7","married","secondary","no",1417,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
32,"JobCat6","married","tertiary","no",186,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
24,"JobCat7","single","tertiary","no",130,"yes","no","cellular",14,"may",0,7,302,1,"failure",?
29,"JobCat6","married","tertiary","no",22546,"yes","no","cellular",14,"may",0,6,267,4,"failure",?
35,"JobCat7","married","secondary","no",1140,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
28,"JobCat3","married","secondary","no",2583,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
33,"JobCat3","married","unknown","no",568,"yes","no","cellular",14,"may",0,2,293,1,"failure",?
33,"JobCat3","single","primary","no",1284,"yes","no","telephone",14,"may",0,5,-1,0,"unknown",?
45,"JobCat3","married","primary","no",528,"yes","no","cellular",14,"may",0,7,-1,0,"unknown",?
32,"JobCat7","single","secondary","no",183,"yes","no","cellular",14,"may",0,4,-1,0,"unknown",?
47,"JobCat11","married","secondary","no",120,"yes","no","telephone",14,"may",0,6,365,11,"failure",?
45,"JobCat3","single","secondary","yes",0,"yes","no","cellular",14,"may",0,7,287,13,"other",?
29,"JobCat6","married","secondary","no",466,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
56,"JobCat3","married","secondary","no",244,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
34,"JobCat11","divorced","secondary","no",437,"yes","no","cellular",14,"may",0,2,344,1,"success",?
31,"JobCat6","single","secondary","no",1615,"yes","no","cellular",14,"may",0,8,174,3,"failure",?
32,"JobCat3","married","secondary","no",529,"yes","no","cellular",14,"may",0,1,351,3,"failure",?
30,"JobCat6","single","tertiary","no",469,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
58,"JobCat7","married","primary","no",2946,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
31,"JobCat6","single","tertiary","no",283,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
34,"JobCat7","married","secondary","no",3988,"yes","yes","cellular",14,"may",0,1,-1,0,"unknown",?
44,"JobCat3","married","secondary","no",-182,"yes","yes","cellular",14,"may",0,10,-1,0,"unknown",?
31,"JobCat3","married","primary","no",149,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
37,"JobCat9","married","secondary","no",133,"yes","no","cellular",14,"may",0,4,352,4,"other",?
30,"JobCat6","married","tertiary","no",62,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
30,"JobCat9","single","tertiary","no",13711,"yes","no","cellular",14,"may",0,1,175,3,"success",?
37,"JobCat3","single","secondary","no",523,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
52,"JobCat6","married","secondary","no",2216,"yes","yes","cellular",14,"may",0,1,332,8,"failure",?
33,"JobCat3","divorced","secondary","no",-566,"yes","no","cellular",14,"may",0,2,353,2,"failure",?
37,"JobCat3","married","secondary","no",49,"yes","no","cellular",14,"may",0,1,370,2,"failure",?
31,"JobCat3","married","secondary","no",1233,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
26,"JobCat11","married","secondary","no",84,"yes","yes","cellular",14,"may",0,1,-1,0,"unknown",?
29,"JobCat3","single","tertiary","no",328,"yes","no","cellular",14,"may",0,1,175,1,"failure",?
26,"JobCat5","single","tertiary","no",170,"no","no","telephone",14,"may",0,5,-1,0,"unknown",?
44,"JobCat3","married","secondary","no",500,"yes","no","cellular",14,"may",0,2,304,2,"failure",?
30,"JobCat3","married","secondary","no",22,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
47,"JobCat11","divorced","secondary","no",980,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
28,"JobCat5","single","tertiary","no",31,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
40,"JobCat7","married","secondary","no",438,"yes","no","telephone",14,"may",0,1,-1,0,"unknown",?
46,"JobCat6","divorced","tertiary","no",225,"yes","no","cellular",14,"may",0,1,345,1,"other",?
44,"JobCat6","married","unknown","no",415,"yes","no","telephone",14,"may",0,7,-1,0,"unknown",?
34,"JobCat6","married","tertiary","no",242,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
36,"JobCat11","married","secondary","no",66,"yes","no","cellular",14,"may",0,1,365,7,"failure",?
33,"JobCat3","married","primary","no",602,"yes","no","cellular",14,"may",0,6,-1,0,"unknown",?
26,"JobCat7","married","primary","no",3,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
34,"JobCat11","divorced","secondary","no",869,"yes","no","cellular",14,"may",0,1,350,1,"failure",?
49,"JobCat3","married","tertiary","no",1769,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
26,"JobCat3","single","secondary","no",61,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
31,"JobCat6","single","tertiary","no",5145,"yes","no","cellular",14,"may",0,1,175,2,"other",?
43,"JobCat3","divorced","secondary","no",688,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
40,"JobCat2","divorced","primary","no",919,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
24,"JobCat11","single","secondary","no",66,"yes","no","cellular",14,"may",0,1,339,3,"failure",?
27,"JobCat9","single","secondary","no",500,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
55,"JobCat3","divorced","primary","no",8180,"no","no","cellular",14,"may",0,2,360,1,"failure",?
30,"JobCat6","married","tertiary","no",2431,"yes","no","cellular",14,"may",0,5,-1,0,"unknown",?
35,"JobCat11","divorced","secondary","no",0,"yes","yes","cellular",14,"may",0,7,-1,0,"unknown",?
40,"JobCat9","married","tertiary","no",253,"yes","no","cellular",14,"may",0,4,280,2,"other",?
33,"JobCat7","married","secondary","no",341,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
48,"JobCat3","divorced","primary","no",194,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
50,"JobCat3","divorced","primary","no",1629,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
29,"JobCat7","married","secondary","no",640,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
33,"JobCat6","single","tertiary","no",-146,"yes","no","cellular",14,"may",0,1,266,1,"failure",?
31,"JobCat3","married","secondary","no",705,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
33,"JobCat7","single","secondary","no",35,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
29,"JobCat11","married","secondary","no",8781,"yes","no","cellular",14,"may",0,1,177,1,"success",?
26,"JobCat3","married","secondary","no",373,"yes","no","cellular",14,"may",0,9,344,1,"failure",?
37,"JobCat6","single","tertiary","no",3202,"yes","no","cellular",14,"may",0,8,-1,0,"unknown",?
27,"JobCat11","married","secondary","no",6429,"yes","yes","cellular",14,"may",0,1,352,2,"failure",?
49,"JobCat4","divorced","secondary","no",816,"yes","no","cellular",14,"may",0,7,-1,0,"unknown",?
40,"JobCat11","single","primary","no",846,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
48,"JobCat11","divorced","secondary","no",-407,"yes","no","cellular",14,"may",0,2,352,1,"failure",?
32,"JobCat6","married","tertiary","no",902,"yes","no","cellular",14,"may",0,1,367,2,"other",?
59,"JobCat6","married","tertiary","no",2260,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
29,"JobCat3","single","secondary","no",183,"yes","no","cellular",14,"may",0,1,300,1,"success",?
37,"JobCat9","single","secondary","no",-237,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
35,"JobCat3","married","unknown","no",969,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
42,"JobCat4","married","secondary","no",718,"yes","no","cellular",14,"may",0,2,365,2,"failure",?
28,"JobCat11","single","secondary","no",43,"yes","no","cellular",14,"may",0,1,370,2,"failure",?
40,"JobCat3","married","primary","no",3705,"yes","no","cellular",14,"may",0,1,332,1,"failure",?
26,"JobCat9","single","tertiary","no",375,"yes","no","cellular",14,"may",0,1,350,1,"other",?
40,"JobCat3","divorced","secondary","no",973,"no","no","cellular",14,"may",0,1,-1,0,"unknown",?
28,"JobCat3","married","secondary","no",15,"yes","yes","cellular",14,"may",0,1,370,2,"failure",?
35,"JobCat3","married","primary","no",397,"yes","no","telephone",14,"may",0,5,-1,0,"unknown",?
60,"JobCat3","married","secondary","no",1407,"yes","no","cellular",14,"may",0,1,370,1,"failure",?
32,"JobCat3","married","secondary","no",175,"yes","no","cellular",14,"may",0,2,364,2,"failure",?
41,"JobCat3","single","secondary","no",1880,"no","yes","cellular",14,"may",0,1,356,10,"other",?
31,"JobCat3","single","secondary","no",142,"yes","no","cellular",14,"may",0,1,360,3,"other",?
30,"JobCat11","married","secondary","no",684,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
28,"JobCat3","married","secondary","no",-97,"yes","yes","cellular",14,"may",0,1,356,1,"other",?
32,"JobCat3","single","secondary","no",1351,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
27,"JobCat6","married","secondary","no",231,"no","no","cellular",14,"may",0,1,14,1,"failure",?
29,"JobCat3","married","secondary","no",625,"yes","no","cellular",14,"may",0,3,-1,0,"unknown",?
35,"JobCat9","divorced","secondary","no",5957,"yes","no","cellular",14,"may",0,3,177,2,"failure",?
41,"JobCat3","married","secondary","no",580,"yes","no","cellular",14,"may",0,1,363,1,"failure",?
29,"JobCat6","married","tertiary","no",0,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
46,"JobCat1","single","secondary","no",198,"yes","no","cellular",14,"may",0,1,350,1,"other",?
26,"JobCat5","married","secondary","no",704,"yes","yes","cellular",14,"may",0,3,-1,0,"unknown",?
47,"JobCat11","married","secondary","no",1934,"no","yes","cellular",14,"may",0,1,364,1,"failure",?
26,"JobCat11","married","secondary","no",22,"yes","yes","cellular",14,"may",0,2,-1,0,"unknown",?
28,"JobCat3","married","primary","no",99,"yes","no","telephone",14,"may",0,1,-1,0,"unknown",?
28,"JobCat3","single","secondary","no",-177,"yes","no","cellular",14,"may",0,1,345,2,"other",?
51,"JobCat6","divorced","tertiary","no",-256,"yes","yes","cellular",14,"may",0,1,-1,0,"unknown",?
45,"JobCat4","married","primary","no",276,"yes","yes","cellular",14,"may",0,1,364,1,"failure",?
29,"JobCat3","single","primary","no",538,"yes","no","cellular",14,"may",0,4,-1,0,"unknown",?
43,"JobCat9","single","tertiary","no",275,"yes","no","telephone",14,"may",0,2,360,1,"other",?
37,"JobCat3","married","secondary","no",-220,"yes","no","cellular",14,"may",0,1,352,2,"failure",?
30,"JobCat3","single","secondary","no",811,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
21,"JobCat3","single","secondary","no",1105,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
42,"JobCat3","single","primary","no",177,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
35,"JobCat11","divorced","secondary","no",141,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
31,"JobCat3","single","primary","no",60,"yes","no","cellular",14,"may",0,1,290,2,"failure",?
31,"JobCat6","single","tertiary","no",-149,"yes","no","cellular",14,"may",0,1,296,3,"failure",?
58,"JobCat8","married","secondary","no",28318,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
31,"JobCat9","single","secondary","no",287,"yes","no","cellular",14,"may",0,1,358,8,"failure",?
32,"JobCat8","single","tertiary","no",1272,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
34,"JobCat8","divorced","tertiary","no",1354,"yes","no","cellular",14,"may",0,1,356,2,"success",?
58,"JobCat3","divorced","primary","no",2246,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
42,"JobCat1","single","primary","no",1179,"yes","no","cellular",14,"may",0,1,337,4,"failure",?
35,"JobCat3","married","secondary","no",700,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
45,"JobCat3","married","secondary","no",1003,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
24,"JobCat7","married","secondary","no",864,"yes","yes","cellular",14,"may",0,1,-1,0,"unknown",?
48,"JobCat3","divorced","secondary","no",65,"yes","no","cellular",14,"may",0,1,370,1,"failure",?
31,"JobCat3","married","secondary","no",249,"yes","no","cellular",14,"may",0,7,287,4,"failure",?
26,"JobCat9","married","secondary","no",58,"yes","no","cellular",14,"may",0,6,351,1,"failure",?
33,"JobCat7","divorced","secondary","no",221,"yes","no","cellular",14,"may",0,1,360,1,"failure",?
32,"JobCat11","married","secondary","no",774,"yes","yes","cellular",14,"may",0,1,175,6,"other",?
46,"JobCat3","divorced","secondary","no",1074,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
32,"JobCat6","single","tertiary","no",28,"yes","no","cellular",14,"may",0,1,358,2,"failure",?
27,"JobCat9","married","tertiary","no",604,"yes","no","cellular",14,"may",0,4,-1,0,"unknown",?
35,"JobCat3","married","primary","no",190,"yes","no","cellular",14,"may",0,6,-1,0,"unknown",?
23,"JobCat5","single","tertiary","no",938,"yes","no","cellular",14,"may",0,1,352,1,"other",?
54,"JobCat2","divorced","tertiary","no",2682,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
47,"JobCat3","married","primary","no",881,"yes","no","cellular",14,"may",0,1,370,2,"failure",?
23,"JobCat11","single","secondary","no",1235,"yes","yes","cellular",14,"may",0,1,349,3,"failure",?
32,"JobCat3","single","secondary","no",62,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
32,"JobCat8","single","unknown","no",687,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
27,"JobCat3","married","secondary","no",-312,"yes","yes","cellular",14,"may",0,2,-1,0,"unknown",?
23,"JobCat11","single","secondary","no",248,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
50,"JobCat6","single","secondary","no",4527,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
26,"JobCat3","married","secondary","no",519,"yes","yes","cellular",14,"may",0,1,-1,0,"unknown",?
54,"JobCat6","divorced","tertiary","no",-449,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
43,"JobCat7","married","primary","no",2567,"yes","no","cellular",14,"may",0,1,360,2,"failure",?
27,"JobCat3","married","secondary","no",7863,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
33,"JobCat3","divorced","secondary","no",336,"yes","no","cellular",14,"may",0,1,346,2,"failure",?
56,"JobCat2","divorced","primary","no",48,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
35,"JobCat7","married","secondary","no",6089,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
46,"JobCat11","single","secondary","no",-976,"yes","yes","cellular",14,"may",0,1,-1,0,"unknown",?
56,"JobCat11","single","secondary","no",3309,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
35,"JobCat6","divorced","tertiary","no",-42,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
41,"JobCat3","married","secondary","no",427,"yes","yes","cellular",14,"may",0,2,-1,0,"unknown",?
34,"JobCat7","single","secondary","no",-267,"yes","no","cellular",14,"may",0,7,352,1,"failure",?
31,"JobCat9","married","secondary","no",318,"yes","no","cellular",14,"may",0,4,342,14,"other",?
42,"JobCat7","married","primary","no",248,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
48,"JobCat3","married","secondary","no",333,"yes","no","cellular",14,"may",0,6,-1,0,"unknown",?
35,"JobCat3","married","secondary","no",561,"yes","no","cellular",14,"may",0,1,339,2,"failure",?
40,"JobCat6","single","tertiary","no",2258,"yes","no","cellular",14,"may",0,3,287,2,"failure",?
45,"JobCat11","divorced","tertiary","no",569,"yes","no","cellular",14,"may",0,1,-1,0,"unknown",?
42,"JobCat7","single","secondary","no",0,"yes","no","cellular",14,"may",0,7,177,1,"other",?
30,"JobCat3","single","primary","no",398,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
42,"JobCat7","divorced","secondary","no",11177,"yes","no","cellular",14,"may",0,6,373,1,"other",?
29,"JobCat3","single","primary","no",864,"yes","no","telephone",14,"may",0,2,-1,0,"unknown",?
34,"JobCat3","married","primary","no",4608,"yes","no","cellular",14,"may",0,7,-1,0,"unknown",?
29,"JobCat3","married","secondary","no",150,"yes","no","telephone",14,"may",0,2,-1,0,"unknown",?
33,"JobCat3","married","secondary","no",2432,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
30,"JobCat3","single","secondary","yes",-575,"yes","no","cellular",14,"may",0,6,346,9,"failure",?
27,"JobCat9","single","secondary","no",70,"yes","yes","cellular",14,"may",0,2,-1,0,"unknown",?
26,"JobCat5","single","secondary","no",1377,"yes","no","cellular",14,"may",0,2,-1,0,"unknown",?
41,"JobCat3","married","secondary","no",281,"yes","no","cellular",14,"may",0,4,-1,0,"unknown",?
